RAJ2000,DEJ2000,Flux1000
282.1816,-27.2069,3.7411474E-10
282.1845,-63.1354,8.876361E-11
282.1913,3.2394,9.359794E-10
282.2169,-1.4992,8.465849E-09
282.2477,42.7883,2.2765272E-10
282.314,-16.7787,4.569297E-10
282.3199,67.0929,5.0180025E-09
282.342,-64.7803,1.2151706E-10
282.3535,-0.9409,7.154409E-09
282.3665,-1.2913,1.5176903E-09
282.3723,-43.217,1.0941456E-09
282.3745,27.7702,4.87375E-10
282.5462,-7.969,1.5871089E-10
282.5887,-2.0815,1.4424316E-09
282.6411,-31.4308,2.1088653E-10
282.6425,26.5286,2.1962941E-10
282.6636,-0.541,3.4224743E-09
282.6705,0.6985,1.8486284E-09
282.9088,7.3144,8.939003E-10
282.9896,-0.0335,1.5763516E-09
283.0117,-1.9251,1.022935E-09
283.045,4.9516,8.183893E-10
283.072,-13.161,5.1118443E-10
283.111,0.3835,1.2672395E-09
283.1225,48.9339,1.4695292E-09
283.1521,0.6902,1.8131757E-09
283.2305,2.0203,3.1686713E-09
283.2331,4.5163,1.0236062E-09
283.3642,-0.0605,2.3576738E-09
283.3718,-24.8411,3.7886033E-10
283.4636,-11.1192,4.2278964E-10
283.476,67.2578,1.4695149E-10
283.62,-1.2289,1.0177673E-09
283.6375,-2.2968,6.4127903E-10
283.68,-60.1324,1.11297395E-10
283.7261,40.926,1.4005004E-10
283.7263,1.7718,4.0083483E-09
283.7489,0.8435,2.8048306E-09
283.7491,-7.3416,4.1689396E-10
283.7686,-22.7192,3.4608802E-10
283.7742,3.2014,1.14824E-09
283.8228,7.9038,1.4883477E-09
283.8241,4.9897,2.1272233E-09
283.99,1.355,5.5998377E-08
284.0032,-14.5968,6.672734E-10
284.0274,-12.3715,6.3767885E-10
284.0855,1.4256,1.256574E-08
284.1252,17.5986,3.6405812E-10
284.2783,5.7589,1.2861083E-09
284.2798,0.9628,5.8098237E-09
284.2913,7.9078,1.1865258E-09
284.3696,1.1102,3.2307415E-09
284.3809,-28.4052,2.2859736E-10
284.4072,1.7686,3.0714737E-09
284.4204,2.1816,5.3093165E-09
284.449,2.774,6.6359975E-09
284.4624,-32.3396,2.6362693E-10
284.4827,3.9338,4.7170383E-09
284.5246,-18.3645,1.893197E-10
284.5444,73.3054,2.712567E-10
284.5692,-22.2832,2.1617335E-09
284.5706,-25.1998,1.2995152E-09
284.5856,43.3597,2.0692711E-10
284.5865,2.1487,1.3761954E-09
284.5947,19.882,2.1410379E-10
284.6253,-13.3246,3.3380035E-10
284.6282,-54.4155,6.605422E-10
284.6392,6.6789,1.2264656E-09
284.664,-44.7766,2.1010506E-10
284.7057,57.1272,2.1464967E-10
284.7762,23.4904,2.2234835E-10
284.7985,0.9564,1.637833E-09
284.8048,0.763,1.1704426E-09
284.8306,3.2114,1.8236646E-09
284.9817,15.7831,2.8962535E-10
285.1294,3.6351,2.6954567E-09
285.1346,-49.7019,2.3418703E-10
285.1627,1.2034,1.396797E-09
285.2009,5.673,1.6356518E-09
285.2943,7.5079,2.4695925E-09
285.3848,-1.4283,2.4073206E-09
285.3865,-22.1384,1.8896543E-10
285.3865,3.9853,3.2814251E-09
285.399,-11.2051,5.679166E-10
285.4577,-7.2971,4.850215E-10
285.5135,-51.0895,2.8232428E-09
285.6047,-37.0629,3.857033E-10
285.6344,6.9127,2.1350144E-09
285.6362,4.8109,2.0611886E-09
285.7538,-67.8046,9.635753E-10
285.8042,55.6758,4.4686486E-09
285.8631,-70.8741,9.654756E-10
285.995,-59.3861,1.6311749E-10
286.0374,36.453,4.6389018E-10
286.1302,-37.3689,3.959627E-10
286.1866,-7.1261,1.5311941E-09
286.1968,-27.2336,2.3798144E-10
286.3015,-51.3515,2.498645E-10
286.3839,3.933,6.5283207E-10
286.5218,-17.3247,4.148713E-10
286.5391,16.8669,5.238837E-10
286.5505,49.7246,2.3003181E-10
286.6047,-20.0135,2.6901095E-10
286.617,7.3996,8.067475E-09
286.6184,-17.927,4.1997827E-10
286.6994,54.3411,2.528947E-10
286.7456,7.2163,6.592039E-09
286.8226,1.4425,5.000367E-10
286.8295,9.3454,1.6377569E-09
286.9281,-70.4153,1.2146448E-10
286.9627,-4.1675,5.73669E-10
286.9816,6.0354,4.1520078E-08
287.024,-11.7799,3.1363465E-10
287.1772,8.1998,1.524223E-09
287.2036,-1.5306,1.876207E-09
287.2386,21.056,5.4658256E-10
287.2538,10.3381,8.105189E-10
287.3188,9.5546,7.441262E-10
287.3375,46.7591,1.9448546E-10
287.371,35.1925,1.3533973E-10
287.415,-21.6814,3.2408953E-10
287.5284,-24.8576,2.2835084E-10
287.5535,9.0756,3.3614265E-09
287.6076,6.6906,9.0119096E-10
287.688,-53.3078,2.9776917E-10
287.69,11.0082,9.256749E-10
287.6942,-47.0735,1.6616247E-10
287.7072,-60.0152,7.149111E-10
287.7146,28.9431,2.370485E-10
287.7639,9.0925,1.5812292E-08
287.7872,-29.2497,1.6429788E-10
287.8028,-20.1128,4.1685393E-09
287.8713,-19.1506,5.6929683E-10
287.8994,3.1834,4.4149162E-10
287.9112,-48.9807,2.2591921E-10
287.9524,9.4347,2.6779607E-09
288.0029,8.8776,1.6017223E-09
288.0245,-8.0542,1.5633408E-09
288.1219,-12.3729,9.0325253E-10
288.1483,46.1696,2.7959107E-10
288.1586,37.6147,1.5335973E-10
288.1805,9.9957,3.5815744E-09
288.198,-12.8318,2.655606E-10
288.2028,13.2994,9.546904E-10
288.3369,-36.5129,8.6673174E-10
288.344,10.313,1.0203667E-09
288.3447,5.2646,6.756159E-10
288.3574,-15.4552,5.432665E-10
288.3592,-80.1594,1.6643125E-09
288.3645,9.0916,3.988161E-09
288.5031,44.6564,2.8914757E-10
288.6547,10.1629,1.5229821E-09
288.6702,-11.9274,3.0960576E-10
288.7172,11.8651,1.5757605E-09
288.7253,-73.2458,9.943325E-11
289.018,10.9047,1.6441168E-09
289.1878,-15.2858,3.7345788E-10
289.227,-30.4271,1.0634246E-09
289.2688,11.2821,2.1311544E-09
289.4057,-32.0878,3.6137676E-10
289.4391,-19.3621,3.4784626E-09
289.5021,3.5185,2.718597E-10
289.5405,37.8876,2.2867258E-10
289.5669,-41.1879,3.3297212E-09
289.6263,-69.5154,2.4169547E-10
289.8704,16.3242,1.0023435E-09
289.8905,13.9249,1.9042345E-09
289.9256,-45.9329,1.0668651E-10
289.9761,14.3346,1.5098395E-09
290.0295,-26.3699,4.2637624E-10
290.2188,4.3019,6.508388E-10
290.2298,14.1343,1.887518E-09
290.3044,19.5145,9.2960795E-10
290.3427,-12.5259,1.1466925E-09
290.3494,1.6005,1.611027E-09
290.3774,15.0254,1.4226577E-09
290.4414,58.2905,8.325508E-11
290.4568,11.1424,6.7409084E-10
290.465,-16.1243,8.809995E-10
290.525,-78.2689,3.1502317E-10
290.5797,23.2398,4.108039E-10
290.6132,-52.565,1.9065731E-10
290.6303,-74.8852,4.666534E-10
290.7283,14.1901,1.0172777E-08
290.7864,73.8074,1.1999696E-10
290.818,14.145,2.9411147E-08
290.8514,-25.0486,9.1046684E-11
290.877,-21.0731,2.7123879E-09
291.0011,17.1791,1.1949387E-09
291.0611,-15.8121,1.9033153E-10
291.0818,-54.9706,1.3699526E-10
291.2094,-10.5882,1.0088708E-09
291.2149,-29.2452,1.8007452E-09
291.2517,22.9367,4.832042E-10
291.2542,13.4873,1.0410525E-09
291.2608,28.2641,4.8288173E-10
291.2629,17.5505,2.0192872E-09
291.3003,-10.3178,8.943172E-10
291.3018,-33.9686,1.8138233E-10
291.3405,15.3018,1.922647E-09
291.3508,37.1039,1.3553761E-10
291.3523,16.2744,1.8889799E-09
291.3549,17.1723,9.392425E-10
291.3623,-4.7876,2.1996127E-10
291.4289,12.4619,2.012836E-09
291.4666,-22.3639,9.019365E-11
291.5357,14.2369,1.3203224E-09
291.5597,-36.4626,2.1739209E-10
291.6022,16.0272,1.3018766E-09
291.7129,61.918,1.3471217E-09
291.8751,1.9002,2.658041E-10
291.8916,61.2932,9.485913E-10
291.9581,18.595,7.699121E-10
292.0304,18.0091,1.4358429E-09
292.2037,17.504,2.849378E-09
292.2153,31.3984,2.5328298E-10
292.3633,61.7892,2.8687905E-10
292.3968,-6.792,2.4132674E-10
292.4704,18.6162,1.1086968E-09
292.5456,9.2147,5.210515E-10
292.6213,2.6976,2.5949853E-10
292.7837,9.6311,2.8698093E-09
292.817,16.9285,1.5581644E-09
292.8426,-15.9488,1.9578696E-10
293.0499,22.3529,7.729784E-10
293.0773,19.273,7.973415E-09
293.3092,-45.6424,3.771403E-10
293.3399,7.4406,8.479752E-10
293.4886,-10.4151,2.4154376E-10
293.537,65.6691,1.9766265E-10
293.544,-27.1105,2.4084568E-10
293.5722,60.037,2.552496E-10
293.5789,-24.3265,1.8049143E-10
293.5811,18.5141,8.7244173E-10
293.6683,19.015,8.0101503E-10
293.6835,17.5279,5.2848326E-10
293.6986,-5.868,2.5904856E-10
293.7551,-14.8038,2.0730784E-10
293.8166,20.4821,1.509143E-09
294.2099,19.307,5.316747E-10
294.2422,-47.3432,7.147701E-10
294.272,83.8991,2.4290045E-10
294.2859,-4.7306,2.8025485E-10
294.3208,-39.98,7.409989E-10
294.3286,-42.284,3.944612E-10
294.8772,-15.3946,2.2128313E-10
294.9241,21.5778,2.138589E-09
294.9334,-12.755,2.447479E-10
294.971,-49.4735,2.5683095E-10
295.058,-25.2065,3.7009207E-10
295.2415,-35.7781,2.2123307E-10
295.3428,-62.1751,2.1818507E-09
295.4244,66.488,1.4659497E-10
295.471,72.3247,2.7088473E-10
295.4953,40.1901,4.5489462E-10
295.5431,-11.0836,2.0568953E-10
295.6193,-79.1382,1.9866703E-10
295.6793,-58.4559,2.1109471E-10
295.697,10.5599,2.7945504E-09
295.7408,-35.1492,2.8696176E-10
295.9102,24.99,6.5914346E-10
296.0023,21.2924,2.8080765E-10
296.0617,39.3532,4.696249E-10
296.0999,-45.3884,2.711048E-10
296.1137,23.2335,1.1081933E-09
296.1973,43.0335,4.4097412E-10
296.2249,-21.7197,8.397277E-10
296.2859,-40.1168,3.1866135E-10
296.2925,25.9843,5.829936E-10
296.402,-1.9043,2.4450766E-10
296.5077,-31.2102,7.843589E-10
296.5133,9.6173,3.3340677E-10
296.6277,-15.4605,3.96952E-10
296.6505,-54.0464,1.7884532E-09
296.6985,24.2789,1.0374793E-09
296.7523,0.5153,3.396176E-10
296.8489,25.0865,7.967432E-10
296.9151,-11.3523,4.742363E-10
296.9338,27.7234,7.405536E-10
296.9691,-7.7577,2.747311E-10
296.9892,-28.6797,2.7849187E-10
297.084,12.0715,3.1595032E-10
297.2373,34.2093,3.8960798E-10
297.2542,13.2337,5.365057E-10
297.2586,24.5153,9.386915E-10
297.3143,-14.8864,4.2744702E-10
297.3717,12.7936,2.7624947E-10
297.3857,73.2403,2.5343574E-10
297.3927,9.1063,5.757812E-10
297.5168,7.7103,2.168242E-10
297.5759,24.1705,1.4384635E-09
297.6638,34.9406,1.9916824E-10
297.7063,12.1989,7.541137E-10
297.7419,25.3614,1.1153162E-09
297.7959,-11.0809,2.2303523E-10
297.8159,-32.4531,1.8517658E-10
297.8691,-80.2816,2.5530864E-10
297.8747,-81.1471,2.6978575E-10
297.9028,29.443,8.7884133E-10
297.9557,-5.1667,3.390044E-10
298.2425,32.8829,2.034302E-08
298.3077,-70.4235,2.1249943E-10
298.3304,76.86,1.5564469E-10
298.3636,29.3597,8.664052E-10
298.3833,38.6724,6.413547E-10
298.5836,28.6015,1.5684044E-08
298.6046,-37.466,1.9049574E-10
298.6568,24.2928,5.5091026E-10
298.6587,-11.3818,1.1930031E-09
298.7449,-56.6702,4.0055462E-10
298.7779,-16.0617,8.06093E-10
298.7901,33.3675,8.648821E-10
298.8204,13.9746,9.685939E-10
298.848,51.5472,5.34235E-10
298.851,-50.5575,1.5330301E-10
298.9279,-1.4929,1.3928823E-10
298.9395,2.2338,2.8334296E-10
299.0334,2.5721,2.4620844E-10
299.1613,-70.1869,1.874039E-10
299.2864,-32.5173,2.814472E-10
299.4019,50.566,3.213745E-09
299.4043,-18.5277,2.470662E-10
299.4059,12.5126,2.0392413E-10
299.4344,-4.3385,2.586658E-10
299.4821,69.6988,1.5383148E-10
299.5047,-38.7552,3.3115208E-09
299.5298,24.6426,4.1847625E-10
299.5325,-7.196,3.8120979E-10
299.5793,-30.1821,8.9211216E-10
299.6417,35.2028,7.0211814E-10
299.679,28.7697,1.554259E-08
299.7477,38.7583,5.086671E-10
299.8,-42.7792,1.0146212E-09
299.8383,-61.3597,7.0816984E-11
299.9006,20.8034,2.371818E-09
299.9431,-47.4317,1.2224011E-09
299.9816,-46.1064,7.9844686E-11
299.9979,42.2283,4.813459E-10
300.0084,18.5744,3.1550956E-10
300.0105,65.1483,8.448872E-09
300.0782,-29.5093,6.2846034E-10
300.1634,-13.4742,4.1479797E-10
300.2037,-3.0732,2.2039137E-10
300.2096,66.2302,2.0207616E-10
300.2347,-17.8136,1.5184076E-09
300.3012,43.8871,5.2795E-09
300.3877,-9.9907,2.4263186E-10
300.4377,70.673,5.2537E-10
300.4847,-57.6327,2.7182795E-10
300.5934,-71.3247,1.532265E-10
300.6073,32.7843,5.96955E-10
300.6794,63.0517,1.04503066E-10
300.8248,-5.9561,2.0168056E-10
301.0315,-36.0596,1.62249E-10
301.0494,25.3023,4.6011484E-10
301.0969,33.6543,3.8416452E-09
301.2094,34.4556,8.949779E-10
301.2616,70.0578,5.619614E-10
301.3191,-18.3744,3.5284356E-10
301.3946,77.8791,2.690934E-09
301.4123,64.407,3.8954168E-10
301.4707,33.948,5.3015525E-10
301.4717,-23.1596,1.1654352E-09
301.5073,-65.6354,7.411428E-11
301.5771,31.0358,1.6628259E-09
301.6189,-3.9175,2.056127E-10
301.6254,1.7968,4.7783E-10
301.7389,-77.4901,4.0822165E-10
301.7949,-31.9589,4.3333281E-10
301.8298,66.1372,2.7178873E-10
301.8587,-14.4981,3.8410133E-10
301.9796,-44.5498,6.6980793E-10
301.9928,25.1935,5.12275E-10
302.0599,67.7101,1.7584685E-10
302.1171,16.3256,1.6470508E-10
302.2662,28.1043,6.182479E-10
302.3578,-48.8243,2.783298E-09
302.4692,-21.2682,2.8794134E-10
302.494,35.7479,5.897408E-10
302.5164,72.485,1.7703038E-09
302.5845,7.4513,2.045065E-10
302.6077,-25.4947,1.5099808E-10
302.8993,-15.8064,2.842644E-10
302.9656,27.9792,7.441026E-10
303.0176,46.4855,3.5321475E-09
303.0515,-52.5723,1.3811832E-10
303.112,-16.7637,5.6384875E-10
303.2409,-19.063,1.36944E-10
303.2653,-37.2734,2.5600366E-10
303.3785,36.2287,1.838011E-09
303.5094,42.0496,5.393756E-10
303.5992,-0.7927,4.465432E-10
303.6362,6.809,4.027344E-10
303.7655,16.3695,3.0015326E-10
303.8051,-1.6274,1.2634004E-09
303.8271,-14.5355,1.92769E-10
303.8794,65.9053,2.2957068E-10
303.9166,37.188,1.0074474E-08
303.9237,75.1009,1.5362954E-10
304.0831,-23.5408,2.9812203E-10
304.0881,49.8954,1.5490718E-10
304.1006,-9.0627,1.2204642E-09
304.3424,6.0521,6.195861E-09
304.3481,35.4183,8.843773E-10
304.3882,-51.8989,1.3219671E-10
304.3925,-37.8945,2.0063379E-10
304.4014,-41.2283,2.6735006E-10
304.439,-16.198,9.971718E-10
304.4957,36.4324,1.0577865E-08
304.5467,10.6742,1.518991E-10
304.5808,79.0535,1.4898172E-10
304.6461,38.8638,1.7218649E-09
304.924,6.2857,2.976277E-10
304.9826,42.1167,7.7465545E-10
305.041,39.6687,8.4146856E-10
305.27,40.52,1.3794056E-08
305.2826,36.8588,7.250105E-08
305.352,37.5384,1.788179E-09
305.3885,40.4449,1.0952045E-07
305.4897,6.4911,5.563037E-10
305.5052,-72.4075,1.5002716E-10
305.6077,-45.2224,7.12324E-10
305.6113,38.6706,2.7211369E-09
305.6447,76.2001,1.3450894E-09
305.8164,-19.7887,2.337622E-10
305.8218,31.8922,7.4341167E-10
305.9036,41.4696,1.6375575E-09
305.9038,28.3351,2.9822422E-10
305.9049,-11.6589,1.2524356E-09
305.9217,-1.4102,4.8057036E-10
305.9561,-48.5031,1.4608771E-10
306.0156,20.6912,2.0168853E-10
306.0219,32.0318,5.082649E-10
306.0962,42.1384,7.6449935E-10
306.1132,-8.7956,5.4713023E-10
306.1423,-32.866,8.903793E-10
306.183,-64.9808,1.9673888E-10
306.1867,-23.4812,1.6138499E-10
306.311,3.2903,6.9347145E-10
306.3239,-22.5334,1.8057797E-10
306.3677,33.6871,2.1201405E-09
306.4119,-7.5979,8.284182E-09
306.4502,47.2458,4.146921E-10
306.5398,-28.7811,1.7396432E-10
306.5422,76.7519,1.6327673E-10
306.5923,-82.6873,1.7330576E-10
306.5923,14.5116,4.2548032E-10
306.646,34.8284,4.6562107E-10
306.696,39.851,1.9524775E-09
306.7782,33.7192,2.2452129E-10
306.7803,28.1922,1.2261903E-09
307.0804,33.5329,1.0873601E-08
307.17,41.17,8.8777846E-08
307.196,40.5921,2.1141E-09
307.2832,-18.6262,2.4827543E-10
307.3767,-42.6198,3.7266942E-10
307.3815,10.2137,2.2289977E-10
307.391,49.4351,1.8641524E-09
307.5059,36.6907,7.856072E-09
307.5668,-6.3516,3.5599787E-10
307.6032,-50.6331,1.277947E-10
307.6305,-5.058,1.7050399E-10
307.6337,22.5942,1.3679667E-10
307.6356,-14.6615,2.0252729E-10
307.7307,44.2665,7.155466E-09
307.7385,19.5986,7.146395E-10
307.74,-16.3666,1.8469423E-10
307.7584,-41.3326,2.600414E-10
307.7825,-69.9647,1.4694133E-10
307.8053,-26.2628,2.2839863E-10
307.8073,31.6869,3.4123773E-10
307.8366,39.0106,2.0290358E-09
308.0043,12.3413,4.965393E-10
308.0557,40.8488,1.4609032E-09
308.0607,41.4567,2.4299863E-08
308.1566,40.1081,2.5793658E-09
308.2013,43.7486,1.3551061E-09
308.2804,39.6249,1.4476942E-09
308.3987,63.1333,3.786874E-10
308.5574,43.3489,1.0988024E-09
308.5645,38.6771,1.6899132E-09
308.6413,11.9114,7.187333E-10
308.7062,-42.0011,3.936349E-10
308.7571,36.5388,2.7084448E-09
308.7579,-4.8508,2.8877145E-10
308.8521,10.9397,5.6121268E-09
308.9821,42.6191,2.163705E-09
308.9872,49.0302,9.0495783E-10
309.0495,42.1192,9.549531E-10
309.0528,-2.1481,2.0200351E-10
309.0982,65.8811,6.10136E-10
309.0988,46.725,8.670011E-10
309.1642,43.4944,1.0317182E-09
309.2201,-28.4711,2.838797E-10
309.2363,-33.4961,2.9168018E-10
309.2559,48.0149,4.8985854E-10
309.2732,41.5855,1.3283876E-09
309.282,39.9744,1.2503703E-09
309.4173,41.9092,1.2714018E-09
309.4755,-5.0847,1.1758469E-10
309.6503,42.4902,2.2319466E-09
309.6701,51.2998,1.1716526E-09
309.6929,32.194,4.429199E-10
309.7595,-10.7734,2.1759288E-09
309.8482,-36.2659,5.062387E-10
309.8857,52.3125,6.124633E-10
309.8967,-56.2821,2.2945514E-09
309.9011,71.3462,1.5560996E-10
309.9358,40.8867,9.805041E-10
309.9763,41.9185,1.5125311E-09
309.9946,12.6386,2.2344951E-10
310.028,-57.6173,3.5604295E-10
310.0349,41.2055,1.1344876E-09
310.0395,-46.3681,2.0167662E-10
310.0728,-71.2635,4.8035476E-10
310.0934,-31.5273,1.2587839E-10
310.1311,-17.0922,2.5769908E-10
310.2713,-61.6218,2.0117817E-10
310.2942,47.6034,3.6366772E-09
310.3142,41.778,1.4839319E-09
310.3595,55.8956,2.4053456E-10
310.4556,-73.3223,2.4583835E-10
310.4909,-37.5877,3.305876E-10
310.5345,24.4587,4.160279E-10
310.5472,2.7696,7.813172E-10
310.5694,44.8727,7.5134415E-10
310.5819,42.2508,1.4176599E-09
310.6596,16.4875,2.0236873E-10
310.6929,15.3277,2.2547515E-10
310.6937,-54.243,2.2842508E-10
310.84,17.1859,4.3570143E-09
310.9248,27.6945,1.2398204E-09
310.9366,50.1202,4.967968E-10
310.9409,0.0081,2.1993105E-10
310.9568,42.7981,7.721495E-10
310.9715,-48.0395,7.209289E-10
310.9758,10.5654,3.1792244E-10
310.9987,20.8542,1.8968156E-10
311.2933,-23.7803,2.1405663E-10
311.32,50.44,7.751636E-09
311.4684,-68.5937,5.3087734E-10
311.4988,30.9489,4.030382E-10
311.5361,50.9483,7.7075446E-10
311.5379,-16.441,3.0654118E-10
311.5741,50.0074,6.10292E-10
311.6676,-10.2068,2.3455843E-10
311.7224,-42.9736,2.5436708E-10
311.7301,-54.1679,1.3637419E-10
311.7504,44.3049,1.736093E-09
311.8361,10.866,6.498066E-10
311.9506,-73.9864,1.2689708E-10
311.9803,-31.3747,2.3519572E-10
312.1514,-68.077,3.8406725E-10
312.1622,31.5463,5.002109E-10
312.2487,16.7842,1.6664332E-10
312.3138,30.5433,2.5870717E-10
312.4821,10.0468,7.486138E-10
312.4906,32.0572,4.721465E-10
312.519,4.1421,6.368816E-10
312.5334,41.2355,5.478262E-10
312.5468,-24.9093,1.5498208E-10
312.603,-26.4745,6.21843E-10
312.6238,-30.2675,1.8803441E-10
312.75,30.83,6.3173027E-09
312.7638,-8.437,5.6242866E-10
312.7748,30.8933,2.982914E-10
312.7847,44.8489,1.2770494E-09
312.9408,50.8396,1.0869817E-09
313.0584,-55.5642,1.1218689E-09
313.1274,8.1727,6.1267554E-11
313.1992,12.3086,5.167074E-10
313.3776,41.4972,8.1296464E-10
313.4564,29.3744,9.801527E-10
313.5016,-40.9146,1.9124771E-10
313.5194,70.3976,1.3623108E-10
313.5984,69.0891,6.335845E-10
313.6356,47.5172,4.755307E-10
313.7318,0.2587,2.2480741E-10
313.8723,-0.3442,3.3140884E-10
313.964,15.7338,2.1696196E-10
313.9646,25.6741,9.280557E-09
314.032,-49.1383,1.776298E-10
314.0644,31.7036,1.4356052E-09
314.0715,-47.2358,5.360947E-09
314.0885,-59.4212,2.872854E-10
314.1169,-2.075,2.582838E-10
314.1296,43.7146,1.4910423E-09
314.1743,-32.2024,1.6523889E-10
314.1887,49.6674,1.8208289E-09
314.242,31.1128,7.076542E-10
314.3028,-7.4069,2.1469908E-10
314.3391,61.2433,2.6852612E-10
314.6481,-18.5636,3.868989E-11
314.6968,20.0764,1.9222644E-10
314.7126,-14.7122,1.732054E-10
314.7588,-41.0544,1.9603234E-10
314.9335,48.5856,5.57688E-10
314.9736,43.9635,5.011988E-10
315.0141,14.7843,1.9278969E-10
315.0518,-43.9385,2.0515548E-10
315.3527,9.2018,2.6771357E-10
315.4267,50.772,5.337265E-10
315.4494,-29.5735,2.0808208E-10
315.4638,38.7382,3.908793E-10
315.5436,45.7868,5.1631416E-10
315.5764,47.0427,1.4107798E-09
315.7583,3.7124,2.5469613E-10
315.8341,-21.242,1.4576035E-10
315.8694,67.8023,2.226426E-10
315.8854,52.5822,7.8126244E-10
315.9335,-11.2162,1.1205071E-09
315.9545,46.3733,4.8652354E-10
315.9549,-62.5584,1.6837399E-09
316.015,-35.7692,5.067419E-10
316.0757,-2.2119,1.8519043E-10
316.1281,21.2839,3.545078E-10
316.1555,1.1409,2.1576228E-10
316.2961,-51.7177,1.4262991E-10
316.427,44.3942,5.380892E-10
316.4764,75.1481,2.0917908E-10
316.6584,25.0414,2.058926E-10
316.6789,60.1733,4.238542E-10
316.8239,42.2469,3.710082E-10
316.8598,35.5222,1.6566064E-10
317.0075,36.9283,4.3509726E-10
317.024,-24.8911,2.9219532E-10
317.033,51.9125,1.6764609E-09
317.1289,14.6097,3.0914196E-10
317.181,-2.8412,3.000071E-10
317.2372,-66.6419,6.564599E-10
317.299,52.7084,1.158234E-09
317.4091,4.6748,3.0712025E-10
317.4156,39.9092,5.0798804E-10
317.4415,-10.3757,2.4409708E-10
317.4782,22.4002,1.5374563E-10
317.5274,-86.3071,2.4517036E-10
317.5843,4.0859,2.688763E-10
317.5927,8.1637,5.246092E-10
317.6107,64.1261,3.127756E-10
317.8593,46.1044,6.630742E-09
317.9823,-15.8545,1.6527281E-10
318.0651,37.75,2.0105213E-10
318.0677,-32.1928,1.049226E-10
318.1388,-30.7275,3.4713366E-09
318.1884,8.3186,4.9415355E-10
318.5813,50.3834,1.03413E-09
318.6876,31.5089,3.8968548E-10
318.7104,20.4425,2.2458795E-10
318.7258,-33.4375,2.6047575E-10
318.7294,28.4966,2.1497629E-10
318.76,54.8248,1.3877007E-09
318.8165,12.3066,3.3377048E-10
318.8702,29.5496,2.1091058E-09
318.9,-49.6359,2.7359598E-10
318.9959,-1.2325,3.0632033E-10
319.0164,44.3456,2.8254235E-10
319.0591,33.6564,3.241113E-09
319.0726,37.041,7.477767E-10
319.1234,62.0286,2.9361202E-10
319.256,13.751,3.5065148E-10
319.2702,-53.1265,2.9974728E-10
319.4044,-15.357,2.2637066E-10
319.4716,-32.7263,2.4579513E-10
319.4936,37.4801,5.663952E-10
319.5345,52.1714,7.406779E-10
319.5872,57.8754,6.6418143E-10
319.7706,-33.2667,2.4578906E-10
319.8086,-7.4753,2.0510807E-10
319.8839,-45.7347,1.5100682E-10
319.919,-11.0943,3.1295183E-10
320.1464,-12.9,3.2429298E-10
320.2584,19.0286,2.1497724E-09
320.8638,-31.7444,2.0931291E-10
320.9182,5.5924,4.247805E-10
321.0616,15.5516,9.883729E-11
321.1959,-33.9786,7.673586E-09
321.4951,58.5493,4.4883028E-10
321.5387,-39.3733,1.3438145E-10
321.598,-46.1021,1.0093286E-09
321.6207,18.7077,1.5604493E-10
321.9156,-59.9906,1.4282465E-10
321.9328,36.2118,1.188815E-09
322.1893,12.6105,1.8783615E-10
322.4668,-4.4818,1.1729179E-09
322.5681,-42.7346,2.944178E-10
322.6412,-73.3144,1.5796704E-10
322.7238,-66.399,7.1946066E-10
322.7545,-27.7716,8.7997004E-10
322.7621,26.8121,2.2270023E-10
322.7633,57.9308,3.577776E-10
322.7836,-15.5454,8.0788265E-11
322.8349,-11.4689,1.6658894E-10
322.8907,-9.2687,7.6004963E-10
322.8943,-37.2475,1.5309552E-10
322.9469,-25.2513,3.3189745E-10
323.0174,-54.329,4.5620205E-10
323.0749,59.0912,4.6457535E-10
323.2468,26.196,2.5676516E-10
323.3088,25.489,2.2090053E-10
323.309,-64.5383,8.761623E-10
323.4829,66.7783,9.423463E-10
323.5682,-1.9039,9.772584E-10
323.5921,-65.1699,1.7469415E-10
323.6409,-21.5019,8.4060875E-10
323.8384,-50.0974,9.880043E-10
324.0734,-6.721,1.5973971E-10
324.1345,14.0676,6.369745E-11
324.3605,-32.1473,1.7232524E-10
324.3893,43.0237,2.2828235E-10
324.5417,-49.5772,1.8878904E-10
324.5838,35.9487,1.4150128E-10
324.7033,-20.923,1.4634803E-10
324.8563,-42.5884,4.822709E-09
325.0001,39.1846,1.8196196E-10
325.0163,47.2705,4.172466E-09
325.0992,-55.0236,8.0129486E-11
325.3351,-67.6142,7.31527E-11
325.3411,7.5095,1.709549E-10
325.3869,29.7807,2.0195842E-10
325.4213,-64.1786,3.0975238E-09
325.4468,-37.4744,3.6702602E-10
325.5327,45.0183,1.9249291E-10
325.608,36.9969,2.203596E-10
325.6213,-25.8644,3.2320172E-10
325.6494,-20.4989,1.6224544E-10
325.678,-4.6268,1.8694019E-10
325.7011,19.9831,1.6503648E-10
325.7732,-39.508,5.2710747E-10
325.8256,66.1511,4.0873027E-10
325.8354,57.0503,4.6505633E-10
325.8936,17.7307,4.966528E-09
325.9966,33.6452,2.8397015E-10
326.0615,31.5482,6.4247574E-10
326.2077,-56.7063,9.591558E-11
326.2578,-33.9504,1.3581768E-09
326.3604,18.1035,2.2150747E-10
326.386,10.1179,9.558165E-11
326.4479,7.3075,2.4720384E-10
326.5876,-15.4761,2.730603E-10
